GeneName	rank
ATAD1	1.21676820022888
EML2	1.21589561040297
LZTR1	1.21581374298449
GNB1	1.21553764596146
ARHGAP19	1.21545112795226
MITD1	1.21539286491117
NHSL1	1.21483969892091
BCAS4	1.21461770906648
EMC6	1.21406857489614
MED30	1.21394754917137
DNAJA3	1.21392825081982
COG2	1.21390787655646
VAMP2	1.21388168531525
TCF25	1.21358507095334
NCL	1.21342394207652
SESTD1	1.213168684672
SNX14	1.213025632211
SLC6A11	1.21274691955303
HMGCL	1.21265052762387
POPDC3	1.21258013546626
NUPR1	1.21244280286142
RHOA	1.21242166295051
KHSRP	1.21212810334642
RTL6	1.21212429827159
MED10	1.21168381772153
PPP1R14B	1.21166943461514
AVEN	1.21134661074337
CDKN2A	1.21088036302716
CELSR3	1.20953963190399
CTPS1	1.20912277975043
DGCR5	1.20898154588235
KXD1	1.20883553902577
CLPB	1.20879553468034
HRK	1.20863031816178
ARAF	1.20833719934518
BBS9	1.20824140020848
ENTPD3-AS1	1.20739053766341
SOX21-AS1	1.20717477462236
CEP41	1.20665955322744
LDHB	1.20654759755399
TBC1D16	1.20642511920107
ANG	1.20509233215535
B3GNTL1	1.20488469682407
ERCC8	1.20487687069348
EPM2A	1.20460510288444
INPP5B	1.20434055910266
EPHX2	1.20403380245474
TMEM163	1.2040255600061
MANEAL	1.20363032702011
UFL1	1.20320060009988
PEF1	1.20315252321179
METTL18	1.20280301096453
VSIG10L	1.20252806770246
TCFL5	1.20217756687066
TBL2	1.20201320268233
NARS1	1.20159924578926
SF3A3	1.20059465373704
MPLKIP	1.19997592154443
GALNT13	1.19989834381769
MID2	1.19974488592317
GPT2	1.19973144590832
CCDC112	1.19948725465276
ILF3	1.19884561372819
PRPF19	1.19824594219674
SLIT1	1.19814049841001
ASPSCR1	1.19776233747658
IFT52	1.19720257069759
SHMT1	1.19693961881886
NDUFS2	1.19628417394509
RNF122	1.19600311078163
RBM15B	1.19555936909006
URM1	1.19514485971595
VPS16	1.19471727802072
PLPP6	1.19442739284978
SULT2B1	1.19410083739164
SETDB1	1.19399260140594
PAXX	1.19395174693966
RING1	1.19361846987845
BRSK2	1.19357781570772
OTUD7A	1.19355591396202
THAP7-AS1	1.19342963201603
PUS7L	1.19279058868564
PABPC1	1.1926859022215
OGDHL	1.19157643650654
IQSEC1	1.19156839286005
SUV39H1	1.19150766197498
CLN3	1.19149618867597
BORA	1.19023587462225
LRRC61	1.19015133692197
SSR2	1.19014386250932
MICU2	1.19001350084988
GPR108	1.1899882841222
C16orf46	1.18965472038394
NAA15	1.18948721477236
EVL	1.18846929481182
RMDN3	1.18844499784582
TRAF7	1.18758492414247
USH1G	1.1875443910345
RBX1	1.18749764787646
TOR3A	1.18703409065839
CXCL16	1.18677326651516
ZNHIT2	1.18656009454835
MAD2L2	1.18645400402616
ZNHIT3	1.18618815830733
FANCC	1.18617307932332
RPS15P4	1.18586737025964
WDR54	1.18557454342691
FASTKD3	1.18550612501321
AP1AR	1.18547216310578
RTRAF	1.18493695838806
ZNF599	1.18492800435883
SIX5	1.18484511666045
CAMTA2	1.18446437461706
HSPBP1	1.18445971509996
POP7	1.18371397511422
SEC13	1.18371136293994
HDAC2	1.18365900743024
SLC27A4	1.18363321579115
PHB	1.18339257695332
RRP1	1.18332251854024
TMEM74B	1.18298112289461
SLC7A2	1.18275924189021
TMEM94	1.18259051196037
C5orf24	1.1824669225193
AIMP2	1.18144985653151
CHMP6	1.1803034527908
DDX21	1.17990588637525
IDNK	1.179894502928
GPM6A	1.17927694694374
ORAI1	1.17915373992853
IPO9	1.17902444599111
UBAC2	1.17886967618275
ACP6	1.17886204932873
AGAP1	1.17845717487118
CREB3L2	1.17835786690519
MOB4	1.17831616841102
VDAC2	1.17812932723938
UNC13B	1.17796996093417
IGBP1	1.1771505530006
SETDB2	1.17714154779216
C22orf39	1.1767043117006
CAV3	1.17658049639924
EML3	1.17647477253979
CDC7	1.17647474544997
DARS2	1.17599814214363
ALG12	1.17574269265897
DCP1A	1.17515550370513
TRIM28	1.17510850525581
LHFPL6	1.17510288636863
MIS18A	1.17479775964833
CSTF2T	1.17463536122166
PATZ1	1.17421793290898
RHBDL3	1.17401264103683
HNRNPH1	1.17396215051067
CFAP418	1.173401375385
RPL41P5	1.17229461966662
PITX1	1.17205152798041
TTLL11	1.17112936981887
COMMD2	1.16969877611598
KRT10	1.16967173105724
COPS7B	1.16957269285203
CIB2	1.16948612106918
TMEM266	1.16948598010258
PIEZO1	1.16928628496191
PACRGL	1.16908787052934
RPL32P18	1.16891615775237
ELP2	1.16885873991289
DMKN	1.16872917637057
NASP	1.16844224959306
F2RL1	1.16818328204742
LANCL1	1.16727790470336
RANBP1P1	1.16724120225454
CCDC181	1.16684988686308
PBX1	1.16619898864323
TOE1	1.1659323674132
CDS1	1.16587653940375
CRKL	1.16571289215429
LINC00852	1.16542105498563
LRRC20	1.16517941115012
KLC4	1.16491217107639
NACA2	1.16484387873164
RAB24	1.16478478030378
PLRG1	1.16469217627897
STARD7-AS1	1.1645928809815
ACOX3	1.16433013717763
PIGH	1.16405764667273
NSFL1C	1.16398350095144
VPS4A	1.16388693132958
FANCI	1.16383321388143
RPL7L1	1.16382638892333
GABPB1	1.16376939442861
MRPS28	1.16368206492584
RPL37	1.1634245562134
TMEM17	1.1633399928702
DCAF1	1.16331891882788
MICU1	1.16322087663464
RPS15AP17	1.16316155547543
PDE9A	1.16311670926503
BCL7C	1.1630791508071
ADO	1.16298730524948
DPH2	1.16291037178599
DNAJC18	1.1624542776943
ALG1	1.16240089959227
LINC00641	1.16198399686494
METTL2B	1.16114056591703
TRMT10B	1.16062757121923
TFCP2	1.16023453837823
DYM	1.16012822544582
NDUFA12	1.15991817381802
RTL8B	1.15987956832023
CHCHD1	1.15986731876311
CACYBP	1.15954861464852
MBP	1.15931228037396
NUP37	1.1586766871517
ISY1	1.158403141834
C4orf46	1.15838036485258
ANKS6	1.1581670966355
GINS3	1.15740615199736
NMT1	1.15737727639318
TSR1	1.1570203185132
HINT1	1.15680595148535
FAM217B	1.1563724998845
ZCCHC18	1.15607193994452
TPCN2	1.15599012455018
ANO5	1.15564453191948
SEMA4A	1.15528414420395
SSR4P1	1.15515072134712
CCDC43	1.1547442350135
CARD10	1.15448635382434
CORO7	1.15418057282696
TRMT61B	1.15338897946695
DDX41	1.15295717939811
ZNF343	1.15270099851193
TMEM126A	1.15224905057297
GTF2H3	1.15160738535879
EBF4	1.15131039292178
MSH3	1.15108513253332
MCM3AP-AS1	1.1508906034322
FASTKD2	1.15085216128307
SLC30A5	1.15066237960868
ATF7	1.1497570118972
GATD1	1.14964317087953
SELENOF	1.14946615072198
SLC35C2	1.14935967752568
SIAH1	1.14880217766657
C16orf91	1.14876499076501
CC2D2A	1.14875487343871
MPZL1	1.1480235533345
LYPLAL1	1.14759478383626
PUS7	1.14729087499083
RPL11	1.14704911827762
METTL1	1.14694145217488
CCDC71	1.14664043208063
KDM1A	1.1466131195816
FPGT	1.14645000465091
CEP290	1.14628337593998
RDM1	1.14600692593225
RMI2	1.14594829004555
PNPO	1.1456928051359
AMER1	1.14564179187611
FAM98C	1.14479521763984
RPS4X	1.14454272547231
PHKA1	1.14444657638539
PKN2-AS1	1.14437462523038
RPL34	1.14431758007829
SUMF2	1.14401649764472
TMEM141	1.14386255447864
MTFR1L	1.14381297884354
SLC35G1	1.14342873084032
ULBP1	1.14310970206612
TRMT5	1.14268920385627
ASH2L	1.14262787901468
KCNJ4	1.14252861419552
COX8A	1.14238228200871
INO80C	1.14234985204824
KLHDC2	1.14063748134189
EIF5	1.14044498028988
SEC24B-AS1	1.1403634298459
C12orf43	1.140220251251
COX5B	1.14014890845179
MAILR	1.13944938668014
ZZZ3	1.13931814890095
ACADS	1.13921452106204
MMAA	1.13895918395029
BYSL	1.13889059301116
PORCN	1.13876749763493
VARS2	1.13852810069326
AFDN-DT	1.1382239295684
HDGFL2	1.13782309610893
MSRB2	1.13773046637536
ACSS2	1.13763054852431
ZBED4	1.13720155567477
SP2	1.13717961187516
DHRS7	1.13642958539302
SLC25A13	1.13569692591421
TTC23L-AS1	1.13527301448117
ZNF815P	1.13478153734953
PRKRA	1.13474568194396
SF1	1.13471439887034
URB2	1.13410830034496
CENPX	1.13383412275779
ZMYND19	1.13320798882705
IARS2	1.13209809847964
SMPDL3A	1.13204869221113
DHX15	1.13197371528839
ICA1L	1.13189740037864
BICRAL	1.13180027636109
RCOR2	1.13173131736774
ZNF496	1.13151778469804
MOSPD3	1.13146243410162
HMGA1	1.13131977169893
SOX12	1.13109111894899
UBA2	1.13050921802681
RAB40C	1.12987421365321
WDR83OS	1.12975649777799
NFKBIB	1.12898440989376
SIGMAR1	1.1280845818374
GATD3A	1.12794721921634
HNRNPAB	1.12791041530802
PKNOX2	1.12774919052113
LIAS	1.12730276920275
BBS2	1.12719401248503
LAS1L	1.12663759315986
DCAF4	1.1261394471902
EIF1AX	1.12612407370105
LSM6	1.12596610186377
JOSD1	1.12503086377467
EIF2B3	1.12476959507458
LINC02593	1.12439147793436
HNRNPA3	1.12435914561266
MIEF1	1.12432729207962
ACSL1	1.12425119503208
CAPN15	1.12423256401041
ICMT	1.12388951040298
MTMR8	1.12359441605856
SLC25A22	1.12333829767415
MAST1	1.12275062747807
CCNY	1.12244367822017
GALNT18	1.12224630027898
LINC01315	1.12089906924151
TBCA	1.12086999658873
COMMD6	1.12052058596239
ABHD14A	1.12016566670758
SLC35A5	1.12011934201978
PEX10	1.11986271242688
RETREG1	1.11970159431204
C12orf57	1.1196121857934
METTL2A	1.11959540452801
PPIF	1.11887087355011
MAGED1	1.11792737676528
PRR5	1.11787891388502
SPATC1L	1.11737959715279
SAP30-DT	1.11735608433849
NT5C3B	1.1173373495405
TMEM161B	1.11679063009285
FAM149B1	1.11637465009107
MT-TC	1.11596811953062
DOCK1	1.11586373151453
RNPEP	1.11465935170464
ADAMTS2	1.11432051404921
TRMT61A	1.11404184116472
ENOPH1	1.11381855536054
DECR1	1.11368283888915
CNIH1	1.11368006452786
SNX32	1.11060944660634
CALCOCO2	1.11055193021608
ABHD13	1.11044234734725
RFX2	1.10957819060187
COMMD7	1.10923637117511
RRP12	1.10901648298326
R3HDM4	1.10873290039988
SLC35A1	1.10871888391773
MFSD8	1.10865167492402
ATP5PO	1.10810179167035
SLC15A4	1.10799733691264
CIAO2B	1.1077371353516
TMEM219	1.10744959514455
CYP2S1	1.10726492864534
PCBD2	1.10682075673863
CYP2U1	1.10656352610468
GMPPB	1.10655956568162
MGARP	1.10642245605474
LAPTM4B	1.1063506773807
CUTA	1.10582421423967
PLCG2	1.10545372138951
DDX50	1.10492574646588
DHCR7	1.10453580186471
NT5C3A	1.10446660466205
CLN6	1.10437224973574
CPSF3	1.10422802500106
ATE1	1.10416345040108
DTNBP1	1.10409048802305
ACO2	1.10339070152088
GEMIN2	1.1033288258138
NOP16	1.10323739401541
LSS	1.10321714196353
MFSD10	1.10293358592824
HSCB	1.10267087419611
SLC46A1	1.10255871118963
VHL	1.10192323615289
FAUP1	1.1018860974723
LRRC75B	1.10187864714747
RDH14	1.10179454382613
DOCK6	1.10098455142696
LYSMD2	1.10070882814932
ASCC1	1.1002933704867
C2orf72	1.10007941549992
HMGB1P5	1.09997259219259
UNK	1.09978108216169
TCEAL8	1.09944522000152
STRADB	1.09921395317492
HNRNPL	1.09846939676235
PRDX3	1.09826708169635
PRELID1	1.09810069648176
ZNF358	1.098002563845
GSTA4	1.0978377781551
GRIK4	1.09782857324102
H2AX	1.09778092848456
CRYZL1	1.0970461425504
SCYL1	1.09689821341907
BLOC1S5	1.0966039764031
LMNB1	1.09587532099286
TOMM40	1.09580313392177
FOXP2	1.09558347715632
DNAJC14	1.09533115229637
RAB11FIP2	1.09499294947905
CYP51A1	1.09450302607473
CNIH4	1.09392617338497
DTWD1	1.09391903496479
PRDX5	1.09382866393383
KIAA1549	1.09337357998228
CENPB	1.0929156361558
ARG2	1.09279613071476
RGCC	1.09252358071932
TWF2	1.09250610320112
IFRD1	1.09213169910909
BUD31	1.09195121619548
CISD2	1.09190046632686
STX4	1.09159574748164
MAP2K2	1.09156446397309
PTDSS1	1.09013776310303
CCT2	1.08996960591873
TMEM231	1.08986506473326
PPP1CC	1.0898324981761
CSNK2B	1.08914768034057
RNASET2	1.08901307840472
IBTK	1.0889697136206
ZDHHC18	1.08783425187377
SLX9	1.08781919200962
ALYREF	1.08722162470712
COX6A1	1.08706736854264
EIF2B2	1.0864091216381
UQCRC2	1.08623654371591
MAPKAPK5-AS1	1.08535282135831
ACP1	1.0849187775456
TARBP2	1.08418757530304
CEP85	1.08412069505146
TACO1	1.08401083101634
UST	1.08377380107051
SNHG19	1.08309168588562
MDH2	1.08285104045928
SPSB3	1.0821137609446
PGD	1.0817348230306
EYA1	1.08169654256254
TTC26	1.08163336284669
SLC39A9	1.08155713724604
MRPL39	1.08151592914104
LRPPRC	1.08103177258473
NIP7	1.08101835807067
TCAM1P	1.08092181087925
VPS26C	1.08078261811753
RALGPS1	1.08047578610441
CARNMT1	1.08016346230312
ARRB1	1.07996464500796
TENT4A	1.07964298663227
FIG4	1.07962756187608
TUBA1B	1.07954529709899
MED27	1.07869291478948
MCUB	1.07862458004721
PITPNB	1.07832589743723
PIR	1.07824557958918
SENP8	1.07805471292616
COP1	1.07790691961396
CAMKK2	1.07743221751247
TRMT10A	1.07726564855994
CAT	1.07725928986178
PIGL	1.07700085352505
H3-3B	1.07671664170415
LAMTOR2	1.07595870731116
DCAF10	1.0759166732806
PPIL3	1.07578638891588
BACE1-AS	1.07521975248826
KAT14	1.07457828462184
CDK16	1.07440024252319
PTS	1.07402475136048
WDR82	1.07384234595456
OSGEP	1.07382697593125
VSNL1	1.07326716763867
MESP1	1.07322139105614
PRKCSH	1.07282349665319
COA5	1.07276814492633
ZPR1	1.07260290054551
NAA25	1.07205600414425
MRPL55	1.07192354507371
POLR1B	1.07181496289281
ZNF561	1.07176014997351
CDKN2AIPNL	1.07067326599792
RPL24	1.07020188127318
SDK1	1.0698612254464
ARSG	1.06982460260759
GGA1	1.06957681520607
HS3ST3A1	1.06956515200062
DDHD2	1.06942099791346
CRBN	1.06937488412556
AASDH	1.06913681917215
COASY	1.06899317022926
SHISA5	1.06890272629194
NAF1	1.06859355348398
TMEM106C	1.0684728055413
RBSN	1.06766363105318
ARL17B	1.06757281911725
MCMBP	1.06739223042432
MRPL41	1.06680769698831
CSE1L	1.06661644034933
ERLIN2	1.0666144347184
FITM2	1.06602979892928
OGFOD3	1.06590756518469
PRMT2	1.06577671857946
TMEM220	1.06570104013782
ERCC4	1.06551977161873
TMEM128	1.06502357749294
PPP1R3B	1.06472144958938
SMPD2	1.06440860296115
RUNDC3B	1.06434248576134
PHF20	1.06420662849131
DAZAP1	1.06412535486
ZFP14	1.06392467222561
UTP6	1.0628506428793
DOCK7	1.06273325698623
FJX1	1.06266833336253
FAM162A	1.06261286117061
ZNF618	1.0626002943599
TTC28	1.06235976550822
KLF11	1.06168716458976
RPUSD4	1.06066125861821
EFTUD2	1.06041724240408
PLK4	1.06021997850537
TPD52	1.06008835957784
LCMT2	1.05895596497791
SMS	1.05876470818745
ATP8A1	1.0587292007564
C9orf40	1.05865082867592
LTV1	1.05829069169039
ZNF581	1.05783078096857
KYAT3	1.05751604399701
ACBD6	1.05722278039942
FKBP7	1.05688050207298
WDR35	1.05685489247699
ADGRB3	1.05681893853605
PCID2	1.0561265192446
PARS2	1.05596412914093
SUCLG1	1.0558790681232
IFT27	1.05585384510105
DESI2	1.05557888250008
PSMB4	1.05551807318559
REEP1	1.05531999633441
COQ5	1.05523137341536
ZNF16	1.05480717278532
ANO4	1.05409340151305
TUBB2B	1.05377179699307
WDR45B	1.05332320097363
OARD1	1.05316505721089
MAK16	1.05304221421785
NMRK1	1.05258197717266
SESN2	1.05231122989041
HECTD2	1.05207638660188
SRR	1.05141153378872
UQCR10	1.05132752453691
CLUH	1.05086089758766
POLR2G	1.05071016023575
LPGAT1	1.05061776404592
AGPAT5	1.05043119292942
MORF4L1	1.0501470712483
HIRIP3	1.04956759838512
TIPARP-AS1	1.04844094882957
MAML3	1.04801051097505
SPIN3	1.04767456346101
TMEM38B	1.04761337180792
AK2	1.04760713088869
SEPSECS	1.04665586289219
MALSU1	1.04651196386654
WDR5	1.04631025484726
ARL3	1.04605663886903
KLRG1	1.04599278092999
BMPR1A	1.04588007185494
RRP8	1.04584805114312
MPC1	1.04573725620069
FAM3A	1.04562288456558
MINAR1	1.04531304081172
MRPL22	1.04493645583745
PLSCR1	1.04487232890457
TMCO6	1.0448709315186
MOB3B	1.04447929580162
RWDD1	1.04393381226566
MMACHC	1.04385507034403
ST6GAL1	1.04350392475049
LEPR	1.04340231611289
GTF3C4	1.0432386448558
SMIM10	1.04301051770053
CRISPLD1	1.04257505436341
COA6	1.04253121569169
SAMD1	1.04244556317287
PAQR8	1.04216625582298
ZNF30	1.0421091917187
INTS12	1.0420206803101
TRIM47	1.04170495704338
ADPGK	1.04098984164099
NUP205	1.04040970836153
RAB20	1.04028177381444
RPN1	1.04000445579864
ATP5F1A	1.03997613527217
AGK	1.03982257890807
TMEM237	1.03904071495068
MTAP	1.03901497358572
NAMPT	1.03888144474552
SNRPF	1.03887282367679
IFT140	1.03840234679454
NME6	1.0383692982504
LZTFL1	1.03787199367208
WNT3A	1.03774483639227
BEGAIN	1.03682080703502
ATPAF2	1.0365448281582
PCGF6	1.03649589744144
PRPS1	1.03645130723004
HERC6	1.03635573472392
FGFR4	1.03585955678589
CRAT	1.03562118162568
MANBAL	1.03561056051146
RPL24P2	1.03544263105303
MED22	1.03513506914374
PYCR2	1.03506110688067
UBE2R2	1.03477649718013
ST3GAL4	1.03473878103314
CAPN2	1.03457160794969
ZNF71	1.03410447304543
PTGES	1.03312957381222
RGMB	1.03283062233054
SNRPD1	1.03215987603265
NGRN	1.03162828358991
HEBP2	1.03159871705557
ZNF33A	1.0314658642168
HACD3	1.03074354206395
NOP58	1.03036308898427
ARL1	1.02972416864887
RPL5P4	1.02949307665122
RAD51B	1.0294691063956
HGH1	1.02923852606113
TMEM223	1.02895053235286
PABIR1	1.02893711984585
CAMLG	1.0289137643289
NDUFA4	1.02876699045005
DDX52	1.02860711576504
TMEM123	1.02848068482869
CCT5	1.02840284492963
CILK1	1.02784676520539
OPA3	1.02757062964901
TYRO3	1.02734832557798
XRCC6	1.02675687646858
UCP2	1.02669138197337
OGG1	1.02665819996746
WDR13	1.02662627083546
PTRHD1	1.0265997137158
CEROX1	1.02658330115853
BTN3A2	1.0263184855759
TADA1	1.02608185361094
SORCS2	1.0259755448854
GORASP2	1.02575045026339
RBKS	1.025721573268
RDH13	1.02566472900118
NDUFB4	1.02452285349163
RPUSD3	1.02426913827619
GABRB3	1.0236806798774
UCHL3	1.02350879664725
UFSP1	1.02325321042336
RAVER1	1.02285018192306
SEC63P1	1.02284415812349
PRXL2B	1.02213851198993
ASPH	1.02152094979211
GPHN	1.02090157358737
NUP35	1.02079107688651
CEP72	1.02041102196784
PET117	1.02017957666248
COPS6	1.02014221981064
KIF6	1.0201038235467
ELK1	1.01989286028025
SLC25A33	1.01984712818895
NDUFC1	1.01978449812299
CYP4V2	1.01968937064641
TIMELESS	1.01940831583619
ZNRD2	1.01913351078161
IGDCC3	1.01786803186374
LINC01184	1.01758515966781
LMAN1	1.01747163115397
GSR	1.01742256969493
TMX2	1.01708836542791
BCKDHA	1.0165108931133
RNF123	1.01640653387479
ADSS1	1.01586493734193
ZNF706	1.0158243351241
TP53I13	1.01578219331014
SCAMP3	1.01574457950904
POFUT1	1.01573316242052
UFM1	1.01542284518228
PPP1R26	1.01518036933927
COX7C	1.01460854469383
IFT88	1.01449750645762
DFFA	1.01433336896958
FOCAD	1.01387816130769
LMAN2	1.0135796407879
BANF1	1.0134213557226
ABCB8	1.01283885035539
FAIM	1.01280871295927
JAK3	1.01271655868966
CUL1	1.01265004827523
NUP188	1.01252989114848
SH3GL1	1.0120943704956
DPCD	1.01205185352991
ZNF598	1.01135510076272
TEX264	1.01126967512295
CCDC25	1.01117822002768
CMTM7	1.01117110571554
MAN1C1	1.01085758063638
C11orf68	1.01060782183603
MAIP1	1.01049631209532
PRKCB	1.0100999186112
TMEM97	1.00953784830412
XRN2	1.00940004468269
THUMPD1	1.00855593735584
POLA2	1.00805079035336
CDK5RAP1	1.00796573830366
CPNE2	1.00779545308112
NOC2L	1.00726513844522
ITGAE	1.00709717440717
GRPEL2	1.00702205050999
SREBF1	1.0069735851972
TUBG1	1.00690491522018
ZCRB1	1.00653571220401
ILF3-DT	1.0062329599882
ZSWIM5	1.00607912749995
SDHAF4	1.00591563440786
METTL25	1.00591081184207
STK25	1.00558059066761
FAM13A	1.00551175990242
ODAD3	1.00542784158039
LBR	1.00520793058759
GON7	1.00506726780503
TMEM183A	1.00506401773729
KBTBD11	1.00453112609434
MINDY4	1.00414946825666
NCLN	1.00365805385893
CAMKK1	1.00364117057314
NFU1	1.00265606509958
HNRNPK	1.00235062788481
MAPK9	1.00229399758224
RNF185	1.00168185860447
VPS25	1.00142408295636
ABHD17C	1.00128526411534
THYN1	1.00111623246991
LSM5	1.00076772716182
MRPL16	1.00051489100808
SLC44A1	0.999756780310158
UTP4	0.999694797154544
RNF5	0.999563696793016
COPS4	0.999519476807405
MLLT10	0.999486582057651
PRPSAP1	0.999166027816916
HAGH	0.999097439126828
RARG	0.998808518603724
FANCD2	0.998367131817717
HDAC6	0.997586702366778
CA8	0.997072148476358
TOMM7	0.997026254086274
C5orf34	0.996888709319437
INVS	0.996750860125327
TSPAN6	0.996594573287432
GNG7	0.996538696038114
FAHD2A	0.996455968252256
HILPDA	0.996301102571664
DNAAF10	0.996283971677297
EPHA6	0.99605648420079
RABL3	0.995282770742452
GMPS	0.995228974166137
PDLIM1	0.995015681028144
HOXD-AS2	0.994790004413804
INPP5E	0.994645647818669
FHIT	0.994592810868049
HAUS5	0.994216702873798
URI1	0.993935569023643
POC1B	0.993931646303282
MPHOSPH6	0.993880129185833
PPP4C	0.99363459349742
STUM	0.993363336668874
ME1	0.993174129391329
HNRNPC	0.993104833294268
EIF1B	0.992910333916822
AK4	0.992386183999538
TUBE1	0.992132858619399
SMARCD3	0.992018666938108
NOD1	0.991943597336108
PLEKHG4	0.991835697332163
DDX31	0.991630715147301
MRPS18C	0.991520464947825
PIGC	0.991494108609203
ZIC3	0.991245792029607
SELENOO	0.991201889176211
QKI	0.990762322684001
SOX8	0.990181486181653
ACER3	0.989496980283611
KLHL25	0.989470657194196
PUS1	0.98926010787928
MTRFR	0.988928567889924
MAF1	0.988361567841895
GTF2IRD1	0.988272033460054
TAF4B	0.988141703136803
HYKK	0.987855778568819
SSR3	0.987262058538249
RLN2	0.987143367119999
HOXC4	0.986747162987605
TCAF1	0.986512228075632
ZSWIM1	0.98645343305891
SEMA3G	0.986109227019677
UTP14C	0.986045806871067
FAU	0.986044459766553
ANAPC5	0.985881234309773
PLS3	0.985446400251605
PYGO2	0.985303320208303
SPIN1	0.985008791182975
EGFL7	0.984866798898963
MRPS16	0.983735850235143
PSIP1	0.983443485927836
RCE1	0.983113650841384
POLR1E	0.982977076127417
ZNF330	0.982883482058822
SETD6	0.982102726788045
AIF1L	0.982090026103416
MDM4	0.981873687738548
RNF41	0.981794247002932
CARD19	0.981714385725517
PYURF	0.981636227456763
GATAD1	0.981460011876879
UBXN8	0.981311555968262
PAQR3	0.980703128824293
SH3GLB2	0.980416313428877
PHC2	0.980340650886107
PARK7	0.980324750334848
SORD	0.980304137786938
ELAVL1	0.980220509554035
GATA5	0.97997973065768
ZDHHC12	0.979965481747489
HAUS1	0.979900619922671
NUDT15	0.97975468621529
FAM120A	0.979679751160011
PAX9	0.979232928586525
MON1A	0.979138931857125
ZNF446	0.978682581530909
PSMA1	0.978168650032629
PUDP	0.977987281510048
DLST	0.977407150800318
CD55	0.977166465003166
USP54	0.977090148818798
C1orf109	0.976980068808761
GSS	0.976887014615154
SNORA79	0.976643531275579
IMP4	0.976354992559688
AZIN2	0.976102236033805
ST3GAL5	0.975817038808913
ACTR6	0.975656799858065
B4GALT2	0.975421769706986
PCNP	0.975394022501924
PNO1	0.974056634513503
TBC1D15	0.973573399035134
RUFY1	0.972944451416534
ZNF280D	0.972932968094339
NUDCD3	0.972771940679058
JUND	0.972722435455587
GOSR2-DT	0.972606358306195
PUF60	0.972456909567064
ABT1	0.972384074845514
MRPS35	0.972307674120089
ZNF770	0.971947018328607
PM20D2	0.971910545415285
MRPS7	0.971613405028819
ZXDB	0.971613157947955
DERA	0.971554355588828
TRAF3	0.971404201807759
SRGAP2B	0.971401846126231
FBXO30-DT	0.970641832134258
PTK2B	0.970492620498327
ATF1	0.97021055013918
PRDX4	0.970070963846864
MAPKAPK3	0.969755089652228
RPTOR	0.969013460755997
MRPL19	0.968875296408743
ITGA2B	0.968832591929996
AHCYL1	0.967946624295998
RFX5	0.967555608409313
NABP2	0.967471619692181
ALDH16A1	0.967134218187699
RFXANK	0.966824040565892
ETFA	0.966432404532535
CABP1	0.965943974348616
MRPL45P2	0.96531122063651
ZNF501	0.965164085706611
PTMAP2	0.964976132954259
TOR1A	0.964774695301326
KIAA0319L	0.96449582148268
MRPL49	0.964051390034038
NDUFB8	0.963835298426662
GFOD1	0.962838082342377
LARP4B	0.962218802603387
WNT2B	0.962213072103642
SAYSD1	0.961668840792744
POC1A	0.961522099731557
IQGAP2	0.961281659711247
NVL	0.961147853512397
KARS1	0.961110618575392
LDAH	0.960929480787124
POU6F1	0.960783285550141
KTN1-AS1	0.960730562662031
NEK4	0.960556547024185
UBE2E2	0.960473765840145
TCHP	0.959916500549746
DCAF13	0.959786090004295
CMTM8	0.958884981286145
NOA1	0.957800007119798
ACOT7	0.957569231694447
CRTAP	0.957253962224846
RNF141	0.956866839040213
SCOC-AS1	0.955759246998016
BUB3	0.955669824491554
CLDN12	0.955550873289368
ANKRD13B	0.955004253143334
RNF216P1	0.95486029468656
ENTPD5	0.954698104570003
NRP2	0.954042863358159
MCOLN2	0.953847906192125
ZNF174	0.953685835556958
SCAMP2	0.953651170616455
ITPRIPL1	0.953403163969941
CDADC1	0.953248592682379
SIGIRR	0.953046351555743
CLN8-AS1	0.952843395256043
TRAPPC13	0.9525481178219
EIF3A	0.952404935709968
PRDX6	0.952063460834023
SDHD	0.951277958224817
COIL	0.95114082127116
C15orf40	0.951042604277489
NAE1	0.950915405278882
PCNA	0.950475452044857
CNPY2	0.950473558790189
CENPP	0.950107789576646
ATG4D	0.949797101796711
MRPL32	0.949492325622933
ARPC3	0.949346897780231
PRH1	0.949178389203632
SRPK1	0.949102031473173
MIF	0.949077534381825
CSDE1	0.948977270486473
THAP4	0.948162155714867
H2AC17	0.947704205915138
BATF3	0.94743011133915
PEX2	0.947281767369531
ELP6	0.947221102127062
TDRKH-AS1	0.947134066834291
FANCG	0.947068286377518
CD81	0.946988025835331
CALCRL	0.946818437461449
PDCL3	0.946657824274846
ATP13A1	0.946632250943908
VLDLR-AS1	0.946377713442242
NCAM1	0.946232766362544
TRMO	0.946154529066895
GNAL	0.946092818197037
XPO4	0.945895036111453
TMEM271	0.945527419924602
POLR2H	0.945353264055079
VPS11	0.945213551001658
CDK10	0.944798888637342
ERAL1	0.94462327927538
ANKRD40	0.944199126393676
DDX19B	0.944100161404609
STK24	0.943778201864429
CTIF	0.943113909215742
LINC02381	0.942520339245568
OSCP1	0.94224535634674
BMP8B	0.941765703634567
CCDC115	0.941577843666331
GET1	0.941294863220708
TBC1D30	0.940900832880405
VIPR1	0.940467272843873
STX18	0.939472657937295
AP3S1	0.939293123202551
DAP	0.93906158454508
SLC50A1	0.93903532548954
GANAB	0.938143336078267
